State,Agency Type,Agency Name,Population1,"Total Offenses","Crimes Against Persons","Crimes Against Property","Crimes Against Society","Assault Offenses","Aggravated Assault","Simple Assault",Intimidation,"Homicide Offenses","Murder and Nonnegligent Manslaughter","Negligent Man- 1slaughter","Justifiable Homicide","Human Trafficking Offenses","Commercial Sex Acts","Involuntary Servitude","Kidnapping/ Abduction","Sex Offenses",Rape,Sodomy,"Sexual Assault With an Object",Fondling,Incest,"Statutory Rape",Arson,Bribery,"Burglary/ Breaking & Entering","Counter- feiting/ Forgery","Destruction/ Damage/ Vandalism of Property","Embezzle- ment","Extortion/ Blackmail","Fraud Offenses","False Pretenses/ Swindle/ Confidence Game","Credit Card/ Automated Teller Machine Fraud","Imper- sonation","Welfare Fraud","Wire Fraud","Identity  Theft","Hacking/ Computer  Invasion","Larceny/ Theft Offenses","Pocket- picking","Purse- snatching","Shop- lifting","Theft From Building","Theft From Coin Op- erated Machine or Device","Theft from Motor Vehicle","Theft of  Motor  Vehicle Parts or Acces- sories","All Other Larceny","Motor Vehicle Theft",Robbery,"Stolen Property Offenses","Animal  Cruelty","Drug/ Narcotic Offenses","Drug/ Narcotic Violations","Drug Equipment Violations","Gambling Offenses","Betting/ Wagering","Operating/ Promoting/ Assisting Gambling","Gambling Equipment Violations","Sports Tampering","Por- nography/ Obscene Material","Pros- titution Offenses","Pros- titution","Assisting or Promoting Prostitution","Purchasing Prostitution","Weapon Law Violations"
OHIO,Universities and Colleges,"Ohio State University, Columbus","64,723","1,271",148,641,482,117,12,49,56,0,0,0,0,0,0,0,3,28,17,0,0,11,0,0,4,0,35,10,77,0,7,24,8,13,2,0,0,1,0,470,3,2,51,212,1,44,6,151,6,2,6,0,473,236,237,0,0,0,0,0,1,0,0,0,0,8
OHIO,Universities and Colleges,University of Akron,"24,339",235,29,178,28,26,3,4,19,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,2,0,9,2,35,0,1,7,1,6,0,0,0,0,0,107,0,0,0,35,0,42,1,29,7,5,3,0,28,21,7,0,0,0,0,0,0,0,0,0,0,0
OHIO,Universities and Colleges,University of Toledo,"23,248",474,79,262,133,73,4,42,27,0,0,0,0,0,0,0,1,5,4,0,0,1,0,0,0,0,16,4,57,0,0,24,13,3,0,0,0,8,0,149,1,7,5,29,0,13,1,93,6,0,6,0,131,84,47,0,0,0,0,0,0,0,0,0,0,2
OHIO,Metropolitan Counties,Belmont,,922,336,318,268,299,28,104,167,2,2,0,0,0,0,0,0,35,17,2,0,13,0,3,2,0,41,8,45,0,0,20,5,13,0,0,0,2,0,175,0,0,78,30,1,19,5,42,12,3,12,0,253,142,111,0,0,0,0,0,2,0,0,0,0,13
OHIO,Metropolitan Counties,Clark,,"1,468",426,918,124,407,26,36,345,0,0,0,0,0,0,0,1,18,3,1,0,12,0,2,1,0,148,16,192,0,0,35,12,22,0,0,0,0,1,487,3,2,37,61,0,102,14,268,12,9,18,0,94,60,34,0,0,0,0,0,8,0,0,0,0,22
OHIO,Metropolitan Counties,Clermont,,"2,808",659,"1,439",710,601,70,310,221,0,0,0,0,0,0,0,9,49,25,0,0,23,0,1,2,0,215,23,273,0,1,106,14,44,4,0,0,44,0,719,2,1,25,62,1,71,3,554,67,8,25,5,673,325,348,0,0,0,0,0,11,0,0,0,0,21
OHIO,Metropolitan Counties,Delaware,,"2,826",356,"1,931",539,298,29,130,139,0,0,0,0,0,0,0,8,50,24,1,0,24,0,1,1,0,174,58,259,0,19,311,19,58,10,3,1,219,1,"1,034",6,19,316,189,1,162,7,334,43,6,26,0,490,286,204,0,0,0,0,0,25,0,0,0,0,24
OHIO,Metropolitan Counties,Fairfield,,"2,598",677,"1,570",351,632,27,431,174,0,0,0,0,0,0,0,18,27,10,3,0,14,0,0,3,0,149,43,316,0,1,77,2,22,1,0,0,52,0,921,7,10,218,101,3,108,21,453,45,6,9,0,325,145,180,0,0,0,0,0,7,0,0,0,0,19
OHIO,Metropolitan Counties,Fulton,,606,127,357,122,118,8,38,72,0,0,0,0,0,0,0,1,8,4,0,0,4,0,0,0,0,59,6,85,0,0,21,0,1,0,0,0,19,1,174,1,1,1,31,0,30,2,108,0,3,9,2,108,72,36,0,0,0,0,0,3,0,0,0,0,9
OHIO,Metropolitan Counties,Geauga,,515,156,200,159,144,17,89,38,0,0,0,0,0,0,0,4,8,3,0,0,5,0,0,2,0,23,3,19,0,0,48,41,0,0,0,1,6,0,95,0,2,4,6,1,5,1,76,4,1,5,0,147,84,63,0,0,0,0,0,0,0,0,0,0,12
OHIO,Metropolitan Counties,Greene,,940,264,496,180,241,36,132,73,0,0,0,0,0,0,0,3,20,8,2,0,9,0,1,1,0,52,6,110,0,2,62,17,6,0,0,1,38,0,236,0,0,4,23,0,74,9,126,17,2,8,4,158,123,35,0,0,0,0,0,12,0,0,0,0,6
OHIO,Metropolitan Counties,Hocking,,"1,320",337,609,374,321,12,83,226,4,4,0,0,0,0,0,4,8,2,0,0,6,0,0,3,0,108,4,120,0,0,31,22,3,0,0,0,6,0,281,0,0,7,91,0,36,8,139,42,1,19,0,358,208,150,0,0,0,0,0,3,0,0,0,0,13
OHIO,Metropolitan Counties,Jefferson,,268,141,109,18,139,11,55,73,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,1,0,25,2,19,0,0,5,1,0,0,0,0,4,0,47,0,0,1,9,0,12,0,25,8,0,2,0,13,4,9,0,0,0,0,0,0,0,0,0,0,5
OHIO,Metropolitan Counties,Lawrence,,"1,348",442,673,233,416,38,89,289,1,1,0,0,0,0,0,3,22,10,3,0,8,1,0,2,0,147,9,94,0,0,25,2,10,0,0,0,13,0,327,0,2,91,31,1,27,2,173,54,4,11,0,214,193,21,0,0,0,0,0,1,1,0,1,0,17
OHIO,Metropolitan Counties,Lorain,,"1,305",338,819,148,300,44,187,69,2,2,0,0,0,0,0,3,33,16,2,0,14,0,1,5,0,161,19,133,0,0,103,20,15,0,0,1,67,0,346,0,1,18,22,0,33,3,269,31,12,9,0,120,79,41,0,0,0,0,0,13,0,0,0,0,15
OHIO,Metropolitan Counties,Lucas,,"2,411",820,"1,412",179,758,43,515,200,0,0,0,0,0,0,0,12,50,27,4,0,15,2,2,4,0,157,28,296,0,3,81,7,20,0,1,0,53,0,735,0,1,125,43,0,105,15,446,67,30,11,1,152,86,66,0,0,0,0,0,3,1,0,1,0,22
OHIO,Metropolitan Counties,Madison,,847,195,539,113,176,8,45,123,0,0,0,0,0,0,0,2,17,1,0,0,14,0,2,2,0,83,5,94,0,0,30,5,4,2,0,0,19,0,286,1,1,8,80,0,63,7,126,19,4,16,0,101,62,39,0,0,0,0,0,5,0,0,0,0,7
OHIO,Metropolitan Counties,Medina,,153,33,109,11,31,4,10,17,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,24,5,7,0,0,5,0,3,0,0,0,2,0,65,0,1,12,7,0,16,0,29,0,1,2,0,6,1,5,0,0,0,0,0,0,0,0,0,0,5
OHIO,Metropolitan Counties,Miami,,"1,228",384,526,318,360,24,157,179,0,0,0,0,0,0,0,3,21,11,0,0,9,0,1,8,0,78,9,110,0,2,70,9,21,0,0,0,40,0,213,0,0,4,1,1,20,6,181,31,0,5,4,291,176,115,0,0,0,0,0,7,1,0,1,0,15
OHIO,Metropolitan Counties,Montgomery,,"3,312","1,000","1,680",632,895,157,560,178,7,7,0,0,0,0,0,28,70,30,12,0,27,0,1,9,0,283,43,250,0,0,90,24,16,5,0,0,45,0,674,4,17,66,74,2,172,25,314,211,67,53,0,542,347,195,0,0,0,0,0,11,10,2,8,0,69
OHIO,Metropolitan Counties,Perry,,362,90,127,145,85,4,23,58,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,32,0,27,0,0,0,0,0,0,0,0,0,0,59,0,0,0,12,0,6,2,39,4,0,5,0,131,82,49,0,0,0,0,0,3,0,0,0,0,11
OHIO,Metropolitan Counties,Pickaway,,"1,409",264,997,148,240,19,173,48,1,1,0,0,0,0,0,4,19,8,1,0,9,0,1,4,0,121,14,145,2,1,83,3,12,2,0,0,66,0,561,1,2,62,130,2,104,5,255,35,2,29,0,125,71,54,0,0,0,0,0,10,0,0,0,0,13
OHIO,Metropolitan Counties,Richland,,"2,346",705,"1,191",450,624,21,225,378,0,0,0,0,0,0,0,5,76,31,4,0,38,0,3,4,0,175,15,276,0,0,117,25,18,10,0,0,64,0,525,0,0,45,33,3,75,4,365,54,9,16,2,407,211,196,0,0,0,0,0,16,0,0,0,0,25
OHIO,Metropolitan Counties,Stark,,"3,863","1,282","2,347",234,"1,220",57,261,902,1,1,0,0,0,0,0,6,55,30,2,0,22,0,1,11,0,419,11,503,0,2,107,19,30,4,0,1,53,0,"1,145",0,10,82,116,2,278,11,646,110,26,13,0,184,125,59,0,0,0,0,0,18,1,0,1,0,31
OHIO,Metropolitan Counties,Summit,,"2,353",607,"1,376",370,551,32,225,294,0,0,0,0,0,0,0,4,52,22,4,0,25,0,1,3,0,130,48,228,0,0,129,28,24,2,5,1,69,0,762,4,6,199,76,2,112,20,343,50,12,14,0,328,205,123,0,0,0,0,0,14,0,0,0,0,28
OHIO,Metropolitan Counties,Trumbull,,504,134,310,60,124,11,68,45,0,0,0,0,0,0,0,1,9,4,0,0,5,0,0,0,0,76,2,63,0,2,25,2,5,0,0,0,18,0,126,0,0,16,22,0,12,1,75,13,2,1,0,55,26,29,0,0,0,0,0,1,0,0,0,0,4
OHIO,Metropolitan Counties,Union,,623,153,285,185,120,17,64,39,0,0,0,0,0,0,0,0,33,19,2,0,12,0,0,0,0,33,3,37,0,1,42,14,10,0,4,0,14,0,150,0,2,4,39,0,30,6,69,14,1,4,0,166,86,80,0,0,0,0,0,4,0,0,0,0,15
OHIO,Metropolitan Counties,Warren,,"1,934",404,"1,105",425,370,37,281,52,0,0,0,0,0,0,0,7,27,9,1,0,14,0,3,1,0,96,26,184,0,4,133,11,23,0,0,0,99,0,603,28,3,159,56,0,80,10,267,32,4,22,0,394,224,170,0,0,0,0,0,11,0,0,0,0,20
OHIO,Metropolitan Counties,Wood,,964,217,609,138,201,14,115,72,0,0,0,0,0,0,0,2,14,8,1,0,5,0,0,2,0,86,8,156,0,1,25,8,6,1,0,0,10,0,310,67,2,2,7,0,43,7,182,16,2,3,0,117,71,46,0,0,0,0,0,9,3,0,3,0,9
OHIO,Nonmetropolitan Counties,Adams,,476,149,283,44,140,6,56,78,0,0,0,0,0,0,0,0,9,5,0,0,4,0,0,2,0,79,0,40,0,0,15,2,3,0,0,0,10,0,130,0,1,4,40,0,22,2,61,16,0,1,0,38,23,15,0,0,0,0,0,1,0,0,0,0,5
OHIO,Nonmetropolitan Counties,Ashland,,552,164,241,147,133,5,32,96,0,0,0,0,0,0,0,4,27,12,1,0,12,0,2,3,0,47,9,50,0,0,14,7,4,0,0,0,3,0,107,0,0,2,29,0,21,1,54,6,0,5,2,139,84,55,0,0,0,0,0,2,0,0,0,0,4
OHIO,Nonmetropolitan Counties,Ashtabula,,"1,426",483,665,278,456,31,234,191,0,0,0,0,0,0,0,14,13,6,0,0,7,0,0,1,0,114,14,66,0,1,50,17,9,0,0,0,24,0,351,2,1,122,45,1,37,2,141,41,8,19,0,252,135,117,0,0,0,0,0,0,0,0,0,0,26
OHIO,Nonmetropolitan Counties,Athens,,660,101,434,125,89,9,7,73,0,0,0,0,0,0,0,0,12,4,2,0,5,0,1,0,0,97,1,71,0,0,20,13,4,0,0,0,3,0,206,1,0,3,31,1,43,10,117,25,3,11,0,116,101,15,0,0,0,0,0,2,0,0,0,0,7
OHIO,Nonmetropolitan Counties,Champaign,,510,136,300,74,123,15,50,58,0,0,0,0,0,0,0,2,11,6,0,0,5,0,0,2,0,48,2,80,0,0,26,2,7,0,0,1,16,0,126,1,0,0,11,0,20,1,93,8,0,8,0,68,47,21,0,0,0,0,0,0,0,0,0,0,6
OHIO,Nonmetropolitan Counties,Clinton,,351,65,151,135,57,9,28,20,0,0,0,0,0,0,0,0,8,5,0,0,3,0,0,1,0,35,0,18,0,0,3,0,1,0,0,0,2,0,74,0,0,0,23,0,13,2,36,16,0,4,0,119,71,48,0,0,0,0,0,2,0,0,0,0,14
OHIO,Nonmetropolitan Counties,Columbiana,,889,381,461,47,369,20,84,265,0,0,0,0,0,0,0,1,11,4,0,0,6,1,0,4,0,90,2,99,0,0,19,6,5,0,0,0,8,0,208,3,0,6,40,0,29,7,123,28,4,7,4,30,19,11,0,0,0,0,0,1,0,0,0,0,12
OHIO,Nonmetropolitan Counties,Coshocton,,853,265,536,52,240,27,134,79,0,0,0,0,0,0,0,1,24,13,0,0,11,0,0,3,0,89,6,108,0,0,6,0,6,0,0,0,0,0,283,0,0,46,46,3,34,2,152,34,2,5,0,37,26,11,0,0,0,0,0,1,0,0,0,0,14
OHIO,Nonmetropolitan Counties,Crawford,,277,48,152,77,47,2,21,24,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36,2,33,0,0,14,8,1,0,0,0,5,0,60,0,0,0,10,0,6,2,42,7,0,0,0,69,51,18,0,0,0,0,0,3,0,0,0,0,5
OHIO,Nonmetropolitan Counties,Defiance,,479,130,200,149,112,7,44,61,0,0,0,0,0,0,0,1,17,4,2,0,11,0,0,2,0,34,1,49,0,0,19,11,1,0,0,0,7,0,91,0,0,2,17,0,2,2,68,3,0,1,0,134,84,50,0,0,0,0,0,6,1,0,1,0,8
OHIO,Nonmetropolitan Counties,Erie,,672,132,258,282,129,5,50,74,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,45,2,40,0,0,5,2,3,0,0,0,0,0,159,1,4,11,55,1,17,1,69,6,0,1,0,268,150,118,0,0,0,0,0,1,0,0,0,0,13
OHIO,Nonmetropolitan Counties,Fayette,,"1,248",363,680,205,329,19,28,282,2,2,0,0,0,0,0,5,27,9,2,0,15,0,1,2,0,118,15,132,0,0,20,6,14,0,0,0,0,0,350,0,1,71,106,0,54,1,117,19,8,16,2,192,129,63,1,0,1,0,0,2,0,0,0,0,8
OHIO,Nonmetropolitan Counties,Gallia,,929,333,527,69,317,25,113,179,0,0,0,0,0,0,0,1,15,3,0,0,10,2,0,4,0,105,7,85,0,0,29,9,8,0,0,0,12,0,258,1,2,5,42,0,44,1,163,27,2,10,0,56,26,30,0,0,0,0,0,0,0,0,0,0,13
OHIO,Nonmetropolitan Counties,Hancock,,439,123,294,22,114,10,80,24,0,0,0,0,0,0,0,0,9,7,0,0,2,0,0,1,0,35,2,81,0,0,37,6,9,0,0,0,22,0,121,0,0,1,19,0,30,0,71,9,3,5,0,14,6,8,0,0,0,0,0,3,0,0,0,0,5
OHIO,Nonmetropolitan Counties,Hardin,,252,58,114,80,52,7,32,13,0,0,0,0,0,0,0,1,5,0,0,0,5,0,0,4,0,19,2,9,0,0,1,0,1,0,0,0,0,0,69,2,0,0,20,0,16,5,26,3,3,4,0,78,43,35,0,0,0,0,0,0,0,0,0,0,2
OHIO,Nonmetropolitan Counties,Henry,,352,92,179,81,81,11,55,15,1,1,0,0,0,0,0,0,10,3,0,0,7,0,0,1,0,40,2,29,0,0,24,6,1,0,0,0,17,0,75,2,1,3,10,0,18,2,39,7,0,1,0,73,37,36,0,0,0,0,0,6,0,0,0,0,2
OHIO,Nonmetropolitan Counties,Highland,,896,248,417,231,228,4,35,189,2,2,0,0,0,0,0,1,17,10,2,0,5,0,0,1,0,96,2,58,0,0,15,2,3,0,0,0,10,0,208,0,0,7,94,0,14,2,91,17,2,18,0,221,139,82,0,0,0,0,0,3,0,0,0,0,7
OHIO,Nonmetropolitan Counties,Jackson,,683,260,294,129,241,19,89,133,0,0,0,0,0,0,0,3,16,6,1,0,8,0,1,0,0,67,2,45,0,0,9,1,0,0,0,0,8,0,145,1,2,2,21,0,22,7,90,20,3,3,0,111,67,44,0,0,0,0,0,6,0,0,0,0,12
OHIO,Nonmetropolitan Counties,Knox,,"1,059",343,485,231,313,28,138,147,0,0,0,0,0,0,0,0,30,21,0,0,6,0,3,1,0,94,8,107,0,1,12,4,5,2,0,0,1,0,241,3,0,10,39,0,26,4,159,0,2,19,2,215,117,98,0,0,0,0,0,6,1,0,1,0,7
OHIO,Nonmetropolitan Counties,Logan,,455,129,230,96,114,15,69,30,0,0,0,0,0,0,0,3,12,3,0,0,8,0,1,1,0,43,2,34,0,0,15,3,6,1,0,0,5,0,120,0,1,3,21,0,23,4,68,13,1,1,0,89,77,12,0,0,0,0,0,4,0,0,0,0,3
OHIO,Nonmetropolitan Counties,Marion,,"1,640",315,"1,171",154,278,13,126,139,0,0,0,0,0,0,0,4,33,15,1,0,17,0,0,2,0,122,32,153,0,0,77,42,15,0,0,0,20,0,743,0,3,153,7,0,75,3,502,22,7,13,0,138,82,56,0,0,0,0,0,6,0,0,0,0,10
OHIO,Nonmetropolitan Counties,Meigs,,561,203,299,59,192,12,42,138,1,1,0,0,0,0,0,5,5,3,0,0,2,0,0,4,0,51,5,43,0,0,12,1,7,0,0,0,4,0,140,0,2,9,36,0,11,5,77,34,1,9,0,54,42,12,0,0,0,0,0,2,0,0,0,0,3
OHIO,Nonmetropolitan Counties,Mercer,,297,102,123,72,88,6,23,59,0,0,0,0,0,0,0,0,14,4,0,0,7,0,3,0,0,8,7,26,0,0,4,0,1,0,0,0,3,0,77,0,0,0,24,0,3,3,47,1,0,0,0,67,35,32,0,0,0,0,0,1,0,0,0,0,4
OHIO,Nonmetropolitan Counties,Monroe,,382,124,83,175,114,8,49,57,0,0,0,0,0,0,0,2,8,7,0,0,1,0,0,1,0,14,1,15,0,0,10,6,1,0,0,0,3,0,28,0,0,0,8,0,4,2,14,8,0,6,0,146,100,46,0,0,0,0,0,4,0,0,0,0,25
OHIO,Nonmetropolitan Counties,Morgan,,462,116,226,120,107,20,51,36,0,0,0,0,0,0,0,2,7,4,0,0,2,0,1,2,0,51,2,45,0,0,10,0,3,1,0,0,6,0,97,0,0,5,27,0,9,2,54,11,0,8,0,111,57,54,0,0,0,0,0,2,0,0,0,0,7
OHIO,Nonmetropolitan Counties,Noble,,93,25,59,9,24,0,3,21,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,12,0,13,0,0,3,1,0,0,0,0,2,0,29,2,1,5,6,0,7,2,6,1,0,1,0,7,2,5,0,0,0,0,0,0,0,0,0,0,2
OHIO,Nonmetropolitan Counties,Pike,,992,376,524,92,358,23,72,263,0,0,0,0,0,0,0,0,18,12,0,0,6,0,0,5,0,101,3,76,0,0,15,9,3,1,0,0,2,0,245,2,0,7,78,1,29,16,112,48,2,29,0,83,39,44,0,0,0,0,0,1,1,0,1,0,7
OHIO,Nonmetropolitan Counties,Preble,,699,216,308,175,194,12,55,127,0,0,0,0,0,0,0,1,21,2,0,0,18,0,1,1,0,38,4,56,0,1,17,2,2,0,0,0,13,0,144,0,0,2,23,1,8,3,107,37,0,10,4,156,83,73,0,0,0,0,0,3,1,0,1,0,11
OHIO,Nonmetropolitan Counties,Putnam,,383,113,143,127,107,9,30,68,0,0,0,0,0,0,0,0,6,1,0,0,5,0,0,0,0,11,4,54,0,0,7,1,3,0,0,0,3,0,67,0,0,1,8,0,10,3,45,0,0,0,0,121,83,38,0,0,0,0,0,0,0,0,0,0,6
OHIO,Nonmetropolitan Counties,Ross,,"2,417",680,"1,522",215,603,80,314,209,0,0,0,0,0,0,0,2,75,28,3,0,44,0,0,17,0,265,18,256,0,1,81,8,42,3,0,0,27,1,701,1,3,20,158,5,91,16,407,124,3,56,0,184,98,86,0,0,0,0,0,13,0,0,0,0,18
OHIO,Nonmetropolitan Counties,Scioto,,"1,574",329,"1,184",61,303,33,113,157,0,0,0,0,0,0,0,3,23,10,2,0,10,0,1,14,0,242,12,191,0,1,52,10,8,0,0,0,34,0,546,1,0,59,58,3,109,27,289,97,14,15,0,40,29,11,0,0,0,0,0,9,0,0,0,0,12
OHIO,Nonmetropolitan Counties,Shelby,,396,119,231,46,106,7,61,38,0,0,0,0,0,0,0,0,13,6,0,0,7,0,0,0,0,14,0,85,0,1,20,2,4,0,8,0,6,0,97,0,0,0,18,0,8,0,71,11,1,2,0,41,37,4,0,0,0,0,0,0,0,0,0,0,5
OHIO,Nonmetropolitan Counties,Tuscarawas,,758,268,378,112,245,10,114,121,0,0,0,0,0,0,0,1,22,6,1,0,13,0,2,2,1,68,2,52,0,0,21,2,12,0,0,0,7,0,199,1,2,21,43,2,33,7,90,24,1,8,0,102,60,42,0,0,0,0,0,3,0,0,0,0,7
OHIO,Nonmetropolitan Counties,Van Wert,,473,204,194,75,187,17,64,106,1,1,0,0,0,0,0,3,13,7,0,0,5,0,1,1,0,31,1,50,0,0,29,7,5,0,1,0,16,0,69,0,0,3,5,0,8,4,49,9,0,4,0,65,39,26,0,0,0,0,0,5,0,0,0,0,5
OHIO,Nonmetropolitan Counties,Vinton,,410,106,268,36,104,17,44,43,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,72,2,47,0,0,4,2,2,0,0,0,0,0,113,0,0,4,32,0,10,1,66,22,2,6,0,26,17,9,0,0,0,0,0,0,0,0,0,0,10
OHIO,Nonmetropolitan Counties,Washington,,821,237,357,227,203,15,94,94,0,0,0,0,0,0,0,2,32,13,2,0,17,0,0,2,0,70,10,60,0,0,10,2,0,0,0,0,8,0,176,0,0,12,22,1,24,6,111,20,1,8,0,211,146,65,0,0,0,0,0,2,2,1,1,0,12
OHIO,Nonmetropolitan Counties,Wayne,,"1,469",351,909,209,322,30,216,76,1,1,0,0,0,0,0,3,25,12,1,0,10,0,2,3,0,141,15,235,0,1,61,12,14,0,0,0,35,0,375,1,0,20,44,0,48,15,247,58,2,18,0,185,107,78,0,0,0,0,0,6,0,0,0,0,18
OHIO,Nonmetropolitan Counties,Wyandot,,72,11,5,56,10,2,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,55,31,24,0,0,0,0,0,0,0,0,0,0,1
OHIO,State Police,Ohio State Highway Patrol,,"8,512",778,"1,018","6,716",717,208,162,347,0,0,0,0,0,0,0,4,57,16,16,0,25,0,0,0,3,5,46,106,0,1,69,39,4,4,0,0,22,0,116,0,1,7,25,6,25,10,42,61,3,608,0,"5,876","4,129","1,747",0,0,0,0,0,1,2,0,2,0,837
OHIO,Other,Cleveland Metropolitan Park District,,586,52,164,370,49,16,7,26,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,2,4,85,0,0,6,3,3,0,0,0,0,0,55,0,4,4,6,0,21,2,18,3,1,8,0,347,223,124,0,0,0,0,0,0,1,0,1,0,22
OHIO,Other,Greater Cleveland Regional Transit Authority,,556,176,138,242,165,10,82,73,0,0,0,0,0,0,0,1,10,1,0,0,9,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,67,0,0,0,3,0,0,0,64,0,7,2,0,230,188,42,0,0,0,0,0,0,1,1,0,0,11
OHIO,Other,Hamilton County Park District,,131,9,96,26,8,0,6,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,2,44,0,0,2,1,1,0,0,0,0,0,43,0,0,1,1,0,27,0,14,0,0,2,0,22,12,10,0,0,0,0,0,0,0,0,0,0,4
OHIO,Other,Ohio Department of Natural Resources,,"1,050",43,513,494,37,20,3,14,1,0,1,0,0,0,0,0,5,3,0,0,2,0,0,4,0,22,1,148,0,0,29,22,3,0,0,0,4,0,297,0,4,0,13,1,47,3,229,5,0,7,0,445,371,74,0,0,0,0,0,0,2,0,2,0,47
OKLAHOMA,Cities,Achille,531,11,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,Cities,Allen,929,22,6,14,2,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,2,0,0,0,0,0,0,7,0,0,0,1,2,0,0,4,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,Cities,Altus,"18,712","1,098",291,678,129,265,28,194,43,0,0,0,0,0,0,0,5,21,7,3,2,8,0,1,5,0,119,14,177,15,0,64,27,23,9,0,5,0,0,248,0,0,74,47,2,26,12,87,26,4,6,0,108,70,38,0,0,0,0,0,1,1,1,0,0,19
OKLAHOMA,Cities,Alva,"5,112",189,44,75,70,42,5,30,7,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,16,1,16,1,0,3,1,2,0,0,0,0,0,33,0,0,3,8,1,8,2,11,5,0,0,0,63,47,16,0,0,0,0,0,1,1,1,0,0,5
OKLAHOMA,Cities,Amber,456,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,Cities,Anadarko,"6,598",864,232,457,175,218,51,132,35,2,2,0,0,0,0,0,1,11,6,0,0,4,0,1,5,0,61,21,96,6,1,26,9,11,3,1,2,0,0,199,1,0,72,41,0,23,3,59,17,14,11,0,155,104,51,0,0,0,0,0,1,0,0,0,0,19
OKLAHOMA,Cities,Antlers,"2,300",53,14,21,18,14,1,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,3,0,0,2,1,0,0,0,0,1,0,5,0,0,4,0,0,1,0,0,1,3,1,0,17,16,1,0,0,0,0,0,0,0,0,0,0,1
OKLAHOMA,Cities,Apache,"1,411",51,13,37,1,13,6,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,10,0,0,2,1,1,0,0,0,0,0,11,0,0,1,1,0,6,0,3,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,Cities,Arkoma,"1,894",15,7,7,1,6,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
OKLAHOMA,Cities,Atoka,"3,086",247,39,139,69,39,6,32,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,43,2,13,2,0,2,1,1,0,0,0,0,0,56,0,0,1,8,0,24,2,21,12,1,6,0,68,64,4,0,0,0,0,0,0,0,0,0,0,1
OKLAHOMA,Cities,Avant,302,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,Cities,Barnsdall,"1,160",23,8,12,3,7,3,3,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,4,0,1,0,0,1,0,1,0,0,0,0,0,3,0,0,0,2,0,0,0,1,1,0,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,0
OKLAHOMA,Cities,Beaver,"1,391",4,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
OKLAHOMA,Cities,Beggs,"1,245",45,19,26,0,16,0,12,4,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,0,0,6,2,6,0,0,3,0,3,0,0,0,0,0,7,0,0,0,2,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
